epoch,train_loss,val_loss,val_acc,Heff,M,H_raw,Hz,Mz,Psi
1,1.725012102905585,1.3711620171864827,50.19,0.922666731416441,0.12400407966678596,0.7601824154809025,-2.0732113710438704,1.7983806397095354,-0.1374153656671675
2,1.1792249728222282,1.1326581637064617,59.45,0.9360563651981214,0.11693420145030475,0.7545305540866765,-0.012373314082290717,1.0646288389572751,0.5261277624374922
3,0.9580189433633065,0.983937402566274,66.22,0.9264260413724319,0.12392556392428734,0.758642542595739,-1.4946048795190239,1.7902318335092446,0.14781347699511038
4,0.8086193064037634,0.9013712008794149,69.38,0.9329005582540297,0.1102856901540221,0.7559066185471032,-0.49809287571107214,0.37460887162647,-0.06174200204230107
5,0.6915769260756823,0.8988586266835531,69.56,0.9281042540522191,0.10484204072990709,0.7579439767359393,-1.2363062124626611,-0.19036374109788567,-0.7133349767802735
6,0.6090181403014124,0.7941005627314249,73.65,0.924432382351459,0.11257799605834902,0.7594633641298639,-1.8014548240370825,0.6125172957424458,-0.5944687641473183
7,0.5253609744261722,0.7442415754000345,74.38,0.9418825059365064,0.0990527406617929,0.7519072569305929,0.8843452037389665,-0.7912099254312026,0.04656763915388196
8,0.46681614828353024,0.7326540549596151,75.75,0.9360290999475427,0.12033036808903991,0.7545425714328937,-0.016569789276564034,1.4171021504518755,0.7002661805876558
9,0.3983720267305569,0.7532467444737753,74.73,0.9380070881798103,0.09680177617573253,0.7536646978835311,0.28786821789704187,-1.0248277041965959,-0.368479743149777
10,0.3573653749665435,0.7420580983161926,75.48,0.9402990373945643,0.11070495090343893,0.7526315478012576,0.6406288865906694,0.41812211477572064,0.529375500683195
11,0.3189750852025285,0.765664279460907,76.01,0.938889018986874,0.09485148554289322,0.7532692207851404,0.42360879157057907,-1.227239856148537,-0.4018155322889789
12,0.28578130946475633,0.7200058301289877,77.38,0.9342013282986594,0.11588731074365509,0.7553430113711165,-0.29788751871346997,0.9559766220910387,0.3290445516887844
13,0.24199009914787448,0.7573487361272176,78.12,0.9415350548153257,0.10607571592071754,0.7520669418979256,0.8308679761210858,-0.06232597791685354,0.3842709991021161
14,0.21808623431288465,0.7958098848660787,77.56,0.934178830826144,0.10408926302112875,0.7553528013059206,-0.30135017111317824,-0.2684912536899173,-0.28492071240154776
15,0.19869944985423768,0.8231374422709147,76.41,0.9293242996497978,0.11045410631153758,0.7574315961736734,-1.048525393381657,0.39208804949472237,-0.3282186719434673
16,0.17468071227170984,0.6998658776283264,79.65,0.9378332658244044,0.10397445719042686,0.7537423439592845,0.2611147061123347,-0.2804064497420919,-0.009645871814878582
17,0.15931230813873057,0.7374066909154257,79.24,0.9420565187624439,0.10843046809682574,0.7518271197190425,0.9111280314054084,0.18206347217535038,0.5465957517903794
18,0.14590980044128943,0.7649445732434591,79.17,0.9321428683340868,0.0843524412410498,0.7562326708669326,-0.6147111677312035,-2.3168898369214177,-1.4658005023263105
19,0.127039193955003,0.8066782553990682,79.0,0.9404649273366266,0.09209341151437561,0.7525560796673672,0.6661614972238858,-1.513488320841339,-0.4236634118087266
20,0.11623063729125627,0.7209582328796387,80.15,0.9441275726928842,0.10438108716408176,0.7508648126225407,1.2298900548829097,-0.23820409967705403,0.49584297760292784
21,0.10072755733770984,0.7897648413976034,79.87,0.9295569565425749,0.10008173303671987,0.7573334446215662,-1.0127164842906986,-0.6844152982899734,-0.848565891290336
22,0.09577166562785908,0.7429314255714417,80.34,0.941059234867079,0.10836196923611464,0.7522849276923547,0.7576331234285487,0.1749542744130637,0.4662936989208062
23,0.04646262925650392,0.7413225372632345,82.4,0.9375785436822962,0.10994164773774942,0.7538559515036256,0.2219096693677472,0.33890221095348233,0.28040594016061476
24,0.021799976571596096,0.7986298402150472,83.18,0.9397081690334033,0.09441033648459671,0.7528995838149316,0.5496865930828911,-1.2730247913360535,-0.3616690991265812
25,0.015017900193034082,0.8490002353986105,83.0,0.9498133778264688,0.10500755769420692,0.7481356324725361,2.105009105546604,-0.1731854578387872,0.9659118238539083
26,0.010974952513922234,0.875644862651825,82.96,0.9402816461213316,0.11172989259554209,0.7526394540989125,0.637952144394322,0.5244963392275056,0.5812242418109138
