epoch,train_loss,val_loss,val_acc,Heff,M,H_raw,Hz,Mz,Psi
1,6.164747525234612,4.704689820607503,1.43,0.4111122905071876,0.1138614132881238,0.5,-0.24815495633362064,2.829476958643489,1.2906610011549342
2,4.944961859255421,4.548791408538818,1.67,0.4111122905071876,0.09436137476478385,0.5,-0.24815495633362064,1.5675816475414766,0.6597133456039279
3,4.49108243475155,8.012175559997559,1.65,0.4111122905071876,0.12740332599391915,0.5,-0.24815495633362064,3.7058073374959424,1.7288261905811608
4,4.314854252095125,4.458850383758545,2.71,0.4111122905071876,0.0840458191230077,0.5,-0.24815495633362064,0.9000367460178836,0.3259408948421315
5,4.157815638853579,4.415384610493978,3.28,0.4111122905071876,0.0890557532482254,0.5,-0.24815495633362064,1.224241868688552,0.48804345617746564
6,4.041145310109975,4.726497650146484,5.62,0.4111122905071876,0.09600669177786283,0.5,-0.24815495633362064,1.674054146126322,0.7129495948963507
7,3.898245534118341,4.0121690432230634,7.44,0.4111122905071876,0.06699161309308489,0.5,-0.24815495633362064,-0.20358274673177587,-0.22586885153269826
8,3.7693691277990538,3.805033286412557,10.0,0.4111122905071876,0.07454160934890496,0.5,-0.24815495633362064,0.2849960251846839,0.01842053442553164
9,3.614513586978523,3.9070984522501626,9.55,0.4111122905071876,0.0740483773713805,0.5,-0.24815495633362064,0.25307777440898827,0.002461409037683812
10,3.479691288909134,3.7380078633626304,11.96,0.4111122905071876,0.0780602212470821,0.5,-0.24815495633362064,0.5126940295031388,0.1322695365847591
11,3.3293274373424295,3.459178845087687,17.03,0.4111122905071876,0.07332431470695502,0.5,-0.24815495633362064,0.20622190383781386,-0.02096652624790339
12,3.2276173246150113,3.374232212702433,18.24,0.4111122905071876,0.07334399864071858,0.5,-0.24815495633362064,0.20749569946086083,-0.020329628436379907
13,3.1046290470629323,3.191761016845703,22.43,0.4111122905071876,0.07056973406966766,0.5,-0.24815495633362064,0.027966235979268592,-0.11009436017717603
14,3.011910762105669,3.0707955360412598,24.75,0.4111122905071876,0.08529660188939371,0.5,-0.24815495633362064,0.9809779660170418,0.3664115048417106
15,2.921117838548154,2.963254451751709,25.78,0.4111122905071876,0.08066249894243921,0.5,-0.24815495633362064,0.6810938005100545,0.21646942208821696
16,2.8562487850383835,3.079329331715902,25.94,0.4111122905071876,0.07976247873016247,0.5,-0.24815495633362064,0.6228512855319596,0.18734816459916948
17,2.7864180438372554,2.871880133946737,28.17,0.4111122905071876,0.06840437075078767,0.5,-0.24815495633362064,-0.11215973431850326,-0.18015734532606195
18,2.723947435009236,2.883872111638387,28.19,0.4111122905071876,0.09725796930282159,0.5,-0.24815495633362064,1.7550273831659755,0.7534362134161774
19,2.6601356754497605,2.7669829527537027,30.56,0.4111122905071876,0.06187200265385989,0.5,-0.24815495633362064,-0.5348852926315882,-0.3915201244826044
20,2.6111947200736223,2.7067770957946777,31.04,0.4111122905071876,0.06382621561940162,0.5,-0.24815495633362064,-0.40842337948407065,-0.32828916790884566
21,2.554819255459065,2.650967597961426,32.78,0.4111122905071876,0.07665503547434745,0.5,-0.24815495633362064,0.4217610123340316,0.08680302800020549
22,2.496549985846695,2.685605446497599,32.88,0.4111122905071876,0.06785742417090303,0.5,-0.24815495633362064,-0.14755398873259676,-0.1978544725331087
23,2.4534607906730805,2.60066819190979,33.74,0.4111122905071876,0.07175649561125946,0.5,-0.24815495633362064,0.10476448552828517,-0.07169523540266773
24,2.3968276758583222,2.560478687286377,34.0,0.4111122905071876,0.05031178364668471,0.5,-0.24815495633362064,-1.282975412710394,-0.7655651845220074
25,2.3570233802406158,2.496877670288086,35.36,0.4111122905071876,0.04825224778278347,0.5,-0.24815495633362064,-1.4162530288849837,-0.8322039926093022
26,2.2997540405818393,2.514533201853434,35.16,0.4111122905071876,0.060912583140698716,0.5,-0.24815495633362064,-0.5969716820296794,-0.42256331918165
27,2.2650297685545318,2.4929584662119546,35.78,0.4111122905071876,0.05388823513324462,0.5,-0.24815495633362064,-1.0515344667926743,-0.6498447115631475
28,2.229658547712832,2.4345571200052896,37.28,0.4111122905071876,0.08954987366851258,0.5,-0.24815495633362064,1.2562176127740745,0.5040313282202269
29,2.1821925688763053,2.427230437596639,37.38,0.4111122905071876,0.08378473051433732,0.5,-0.24815495633362064,0.8831410619058269,0.3174930527861031
30,2.1419546835276546,2.4739137490590415,36.99,0.4111122905071876,0.059952444639577065,0.5,-0.24815495633362064,-0.659104598901805,-0.4536297776177128
31,2.100655667635859,2.427825371424357,37.96,0.4111122905071876,0.08837258375946314,0.5,-0.24815495633362064,1.180032295793339,0.46593866972985915
32,2.0629674767961306,2.384906530380249,38.86,0.4111122905071876,0.08004479866769575,0.5,-0.24815495633362064,0.6411209009984851,0.19648297233243223
33,2.0376137774817797,2.3690855503082275,39.38,0.4111122905071876,0.08427598744596365,0.5,-0.24815495633362064,0.9149315026182202,0.3333882731422998
34,2.0065373389088377,3.069422642389933,36.1,0.4111122905071876,0.08667679463287674,0.5,-0.24815495633362064,1.0702936229750335,0.41106933332070644
35,1.9807918035254186,2.276353120803833,41.17,0.4111122905071876,0.06810324665719679,0.5,-0.24815495633362064,-0.13164621283532096,-0.1899005845844708
36,1.9322574613045673,2.221397876739502,42.0,0.4111122905071876,0.05490965164494773,0.5,-0.24815495633362064,-0.9854360995890612,-0.616795527961341
37,1.905767791125239,2.352201302846273,40.63,0.4111122905071876,0.07067761162631428,0.5,-0.24815495633362064,0.03494725720866666,-0.10660384956247698
38,1.8670229559042015,2.2836973667144775,40.14,0.4111122905071876,0.0583205345611324,0.5,-0.24815495633362064,-0.764709501869798,-0.5064322291017094
39,1.8401326841237593,2.239288806915283,41.89,0.4111122905071876,0.06596375908942766,0.5,-0.24815495633362064,-0.270097699825845,-0.2591263280797328
40,1.8082642445758896,2.2063186168670654,42.02,0.4111122905071876,0.05731448709993201,0.5,-0.24815495633362064,-0.8298133001271878,-0.5389841282304042
41,1.782938997356259,2.265561024347941,41.55,0.4111122905071876,0.07136956675176162,0.5,-0.24815495633362064,0.07972537019802746,-0.08421479306779658
42,1.7575231985170015,2.474954048792521,41.78,0.4111122905071876,0.09883213300391998,0.5,-0.24815495633362064,1.8568953764494482,0.8043702100579138
43,1.7085799964106814,2.229025681813558,42.05,0.4111122905071876,0.06583874450709669,0.5,-0.24815495633362064,-0.27818770001092175,-0.2631713281722712
44,1.6845004534234806,2.125420093536377,45.22,0.4111122905071876,0.05901430429747097,0.5,-0.24815495633362064,-0.7198139609598526,-0.4839844586467366
45,1.6796930456648067,2.3234049479166665,41.11,0.4111122905071876,0.08223249191296172,0.5,-0.24815495633362064,0.7826918955904405,0.26726846962840994
46,1.636191234296682,2.192087729771932,43.84,0.4111122905071876,0.05741966482305801,0.5,-0.24815495633362064,-0.8230069917454772,-0.535580974039549
47,1.6636973558639994,2.140362024307251,44.38,0.4111122905071876,0.05555857706322703,0.5,-0.24815495633362064,-0.9434425444685707,-0.5957987504010956
48,1.6039871889717725,2.180227359135946,44.04,0.4111122905071876,0.05963007977560742,0.5,-0.24815495633362064,-0.6799656197567349,-0.46406028804517774
49,1.5763546836619475,2.3480618000030518,40.22,0.4111122905071876,0.05699950450670116,0.5,-0.24815495633362064,-0.8501965961397069,-0.5491757762366638
50,1.5734663265092033,2.1612584590911865,44.87,0.4111122905071876,0.06421158253996104,0.5,-0.24815495633362064,-0.383485341052726,-0.3158201486931733
51,1.2926185568984674,1.8991220394770305,49.92,0.4111122905071876,0.06190631876590435,0.5,-0.24815495633362064,-0.5326646128707601,-0.39040978460219034
52,1.1984290894196958,1.9968664646148682,48.79,0.4111122905071876,0.05786268956828174,0.5,-0.24815495633362064,-0.7943377740908121,-0.5212463652122163
53,1.3095463489999577,2.5157783031463623,39.16,0.4111122905071876,0.06861596339862713,0.5,-0.24815495633362064,-0.09846705520647553,-0.1733110057700481
54,1.3359217838365205,2.0103996197382608,48.61,0.4111122905071876,0.052178783642700316,0.5,-0.24815495633362064,-1.1621572646857286,-0.7051561105096746
55,1.1707794714947135,2.0007543166478476,49.62,0.4111122905071876,0.05875257333158362,0.5,-0.24815495633362064,-0.7367512135826171,-0.49245308495811885
56,1.1354801587912502,2.0082350174585977,49.22,0.4111122905071876,0.058643792112493,0.5,-0.24815495633362064,-0.7437907130247391,-0.49597283467917985
57,1.0885342760961882,2.0241049925486245,49.51,0.4111122905071876,0.06357019268855056,0.5,-0.24815495633362064,-0.42499125116231634,-0.3365731037479685
58,0.862583477278145,1.8312928676605225,52.79,0.4111122905071876,0.060661103922222674,0.5,-0.24815495633362064,-0.6132455189379853,-0.43070023763580295
59,0.7629494083170988,1.914531946182251,52.17,0.4111122905071876,0.06019530433152646,0.5,-0.24815495633362064,-0.6433885526919575,-0.44577175451278905
60,0.708031062568937,1.9234553575515747,52.62,0.4111122905071876,0.0626408550742838,0.5,-0.24815495633362064,-0.48513096711571324,-0.3666429617246669
61,0.689010733852581,1.994870901107788,51.39,0.4111122905071876,0.06184748624954156,0.5,-0.24815495633362064,-0.5364718092744838,-0.3923133828040522
62,0.6581453279573091,1.9691965977350872,52.46,0.4111122905071876,0.062203672767334114,0.5,-0.24815495633362064,-0.5134221062627591,-0.38078853129818985
63,0.6378314592400376,2.024679183959961,51.73,0.4111122905071876,0.05603903238660971,0.5,-0.24815495633362064,-0.9123511023134728,-0.5802530293235467
64,0.6287517693577981,2.0909000237782798,50.94,0.4111122905071876,0.05943368288353476,0.5,-0.24815495633362064,-0.6926749442498564,-0.4704149502917385
65,0.49086139366334797,1.927931507428487,54.23,0.4111122905071876,0.05591649008451517,0.5,-0.24815495633362064,-0.9202811151818916,-0.5842180357577561
66,0.40176865671362194,1.966737985610962,53.74,0.4111122905071876,0.06018966071113426,0.5,-0.24815495633362064,-0.6437537652068982,-0.4459543607702594
67,0.3748105752224825,2.009130597114563,53.84,0.4111122905071876,0.055150273337560646,0.5,-0.24815495633362064,-0.9698648798043292,-0.609009918068975
68,0.36299631577365254,2.0483222007751465,53.74,0.4111122905071876,0.05216371092475938,0.5,-0.24815495633362064,-1.163132657225208,-0.7056438067794144
