epoch,train_loss,val_loss,val_acc,Heff,M,H_raw,Hz,Mz,Psi
1,1.7169963352534237,3.266965627670288,48.0,0.8019442666628591,0.052533684580190254,0.799660561362683,-1.0753984328523838,-0.8584430171978708,-0.9669207250251273
2,1.4498592736769695,218.27288818359375,26.71,0.8731583538734987,0.02973750188442694,0.7781263445377543,0.07741258779279508,-2.3692173378093324,-1.1459023750082686
3,1.2871382856855587,1.1236358483632405,60.18,0.9088558548357076,0.06610486093190104,0.7655789202509569,0.6552824184767727,0.04096128247308662,0.34812185047492966
4,1.0925863804865856,1.0531833569208782,62.09,0.8100116584766249,0.0698820748308354,0.7973745280898432,-0.9448037913278281,0.2912890605105598,-0.32675736540863415
5,0.9159852369707457,0.984692653020223,64.79,0.6306115243814384,0.10431016563937835,0.8440414404081005,-3.84892655398335,2.5729463096820555,-0.6379901221506472
6,0.8090269370954863,0.8710111578305563,69.86,0.8530961316395141,0.054917113368812304,0.7845561161588408,-0.24735392675314677,-0.7004857373798997,-0.4739198320665232
7,0.7241464701234078,0.8288724819819132,71.32,0.8624366074210662,0.05691658652677275,0.7816070671811025,-0.09615064885121695,-0.5679743979985061,-0.33206252342486153
8,0.6612975670366871,0.848097562789917,71.06,0.8742073262974632,0.06728670150370496,0.7777797995667811,0.0943933147537735,0.11928555328488151,0.1068394340193275
9,0.6075175787721362,0.8199452757835388,71.98,0.9125852325909349,0.053588246490673105,0.7641585586954585,0.715653448209394,-0.7885539013263546,-0.03645022655848029
10,0.5545947135102992,0.7592656016349792,73.7,0.907367915625663,0.08302565604894176,0.7661386966383965,0.631195713351761,1.1623552934056236,0.8967755033786923
11,0.49979863270204894,0.7970854242642721,73.24,0.859462632498911,0.06615109612479121,0.7825539635230476,-0.14429324534679797,0.04402543330303961,-0.05013390602187918
12,0.4643199875646708,0.7468156417210897,75.56,0.9198818231845375,0.0805797886476564,0.7613021464653251,0.8337703879738659,1.0002600114543454,0.9170151997141056
13,0.41714482374337253,0.7985292673110962,74.45,0.9111323457684274,0.05466818711403848,0.7647149153231925,0.6921341698427028,-0.7169828587820796,-0.012424344469688375
14,0.39185144098437563,0.8619316816329956,73.79,0.8545704624516914,0.07608734850000345,0.784095388530387,-0.22348751387155594,0.702531953097478,0.239522219612961
15,0.3539626224308598,0.8148754239082336,75.69,0.8582200711858702,0.0559704931818029,0.7829473469266442,-0.16440778211343304,-0.630674962806117,-0.39754137245977506
16,0.3220299693698786,0.8237578074137369,75.29,0.9008719409091305,0.056545774273560494,0.7685393847683978,0.5260391139151778,-0.5925492857065813,-0.03325508589570175
17,0.3014515823855692,0.8197857538859049,75.45,0.8977625591903394,0.05665901341022976,0.7696651601266414,0.47570455718327,-0.5850445739725445,-0.05467000839463726
18,0.27348215254593866,0.8102269967397054,75.93,0.8782565709618592,0.08013824974521243,0.7764312944365732,0.15994233822994475,0.9709978475093575,0.5654700928696511
19,0.1519873380965116,0.9090928832689921,77.71,0.8928984302689889,0.06851910973080699,0.7713982492878408,0.39696421737120363,0.20096110075985799,0.2989626590655308
20,0.1006680106249999,0.9339736302693685,77.55,0.8972170261679236,0.0673897541888966,0.7698612015216585,0.4668734887107273,0.1261151770221281,0.2964943328664277
21,0.08068997105013351,0.9952302972475687,78.13,0.8944219808058501,0.05986617848238371,0.7708589587713904,0.42162739734300475,-0.37249571447105034,0.024565841435977204
22,0.07426730292488118,1.0146470467249553,77.67,0.9053066945155817,0.07983186488983865,0.7669079043731576,0.5978287419453895,0.9506927649479255,0.7742607534466575
