epoch,train_loss,val_loss,val_acc,Heff,M,H_raw,Hz,Mz,Psi
1,4.563524457873131,4.277061462402344,8.26,0.09761293708161566,0.11382057217512082,0.3764207424715357,5.6029315847520875,5.187934329423958,5.395432957088023
2,3.800574110478771,3.5541470050811768,15.48,0.048342932004790846,0.07381173314849324,0.33077840484542953,0.8174736135488408,1.1425133946186108,0.9799935040837258
3,3.4879046264959843,3.329664707183838,19.69,0.06136784502917682,0.08730203277245123,0.3456144507856389,2.082547034174388,2.5065604862934054,2.294553760233897
4,3.2451057117812487,3.202817757924398,22.57,0.0449452913911169,0.06606613200040896,0.3263639238425936,0.4874702710966241,0.3593310329345291,0.42340065201557664
5,3.0508801620833728,2.994180917739868,25.73,0.039585324118528206,0.0683157925776927,0.3187935500787326,-0.03312837852809588,0.5868013674146904,0.2768364944432972
6,2.874883080015377,2.778210004170736,29.4,0.03865685699505737,0.05311719056630703,0.31739524333713454,-0.12330779681891257,-0.9499776107434496,-0.5366427037811811
7,2.7249360595430647,2.8056657314300537,28.86,0.037539796489786253,0.05844384698029813,0.31567472747063313,-0.2318047635013951,-0.4113824429273258,-0.3215936032143604
8,2.5941727745289707,2.581909735997518,33.13,0.04541407330140287,0.065674137777914,0.32698928208280886,0.5330017486322143,0.31969525062781307,0.42634849963001364
9,2.4695622215465622,2.437811295191447,36.49,0.04132144599994949,0.06151921626332936,0.3213354864681628,0.13549629044592393,-0.10042207560570134,0.017537107420111296
10,2.369837836343415,2.5350728829701743,34.46,0.052129983609682996,0.0719427287383585,0.3354034081924866,1.1852993578679463,0.9535324156161837,1.069415886742065
11,2.2843525336713206,2.329831600189209,38.84,0.04440886969607838,0.06356627640975632,0.3256415851480897,0.4353691302007425,0.1065626850780518,0.27096590763939715
12,2.2084161651377774,2.365205446879069,38.72,0.044320991274100156,0.06641134106152707,0.32552255185056056,0.42683374453766576,0.39423621880613763,0.4105349816719017
13,2.128362223810079,2.2886823813120523,40.16,0.05056576771731838,0.06069433177454938,0.33352814480058046,1.0333714374399454,-0.18382876924871902,0.4247713340956132
14,2.057288684407059,2.1533456643422446,43.12,0.03627179126119521,0.0557199223037188,0.3136683131008071,-0.35496256953828986,-0.6868071285607433,-0.5208848490495166
15,1.9972151882794438,2.1878044605255127,41.3,0.0355342009487228,0.059063810432743995,0.31247363474559203,-0.4266026563375435,-0.34869596687963245,-0.38764931160858795
16,1.9341060227277327,2.2069822947184243,42.25,0.04467962519829406,0.06628057127217288,0.3260070907052038,0.46166685585156925,0.3810136695804161,0.4213402627159927
17,1.8887580365550762,2.2244956493377686,42.26,0.035938062213999394,0.0680348509284534,0.3131303523990172,-0.3873767397141415,0.5583944639168165,0.08550886210133748
18,1.8340028305442966,2.236121575037638,41.79,0.0375535023238178,0.06046100668821535,0.31569609872115445,-0.23047355412530532,-0.20742101065924196,-0.21894728239227362
19,1.789167627996328,2.1045800050099692,44.06,0.040468957834832724,0.05855651736328261,0.32009882437816906,0.05269649615417626,-0.3999899822324629,-0.17364674303914332
20,1.7425672509232346,2.0645575523376465,45.05,0.03665478210885158,0.05479189806490362,0.3142805267534861,-0.31776373828269605,-0.7806426102954444,-0.5492031742890702
21,1.6997132447301124,2.0239357153574624,45.86,0.037653804675042014,0.056848422642814624,0.31585229738743303,-0.22073146691731937,-0.5727008708491708,-0.39671616888324507
22,1.6648713630072924,2.087538957595825,45.69,0.048399291605181735,0.06439283181717602,0.3308494147735294,0.8229476641101076,0.1901383306179488,0.5065429973640282
23,1.629631754086942,2.125803073247274,44.94,0.03782490227176876,0.05850831149402982,0.3161179319957309,-0.2041132352602892,-0.40486423095849916,-0.30448873310939417
24,1.5868635566867129,2.040973345438639,46.33,0.036379965476427245,0.054102187474821,0.31384178440842136,-0.34445591016706323,-0.850381441212788,-0.5974186756899256
25,1.5453215399566962,2.0142374833424888,46.18,0.03764573629774876,0.05922224486684698,0.31583974573080387,-0.22151512586706912,-0.3326761574548276,-0.27709564166094836
26,1.5047688496356109,2.034303824106852,47.24,0.03620271063932277,0.06068930563754842,0.3135573034023674,-0.36167217738346236,-0.1843369779430863,-0.27300457766327435
27,1.4651122664918705,1.9214990536371868,48.7,0.03617168310912998,0.05938358283439424,0.31350738488756796,-0.36468579472440454,-0.31636276253076534,-0.34052427862758494
28,1.4326621634619576,1.9857659339904785,47.69,0.034594375394813484,0.053536200022266424,0.31092046096724635,-0.5178852872502673,-0.9076102322776214,-0.7127477597639443
29,1.4155358355872485,1.9947391351064045,47.6,0.03555027897215275,0.057621467195487365,0.3124999001354216,-0.4250410428312307,-0.4945358779875134,-0.45978846040937205
30,1.3797860011762502,2.0706962744394937,46.02,0.03587207960953723,0.052975979768330975,0.3130234883390672,-0.3937854457816948,-0.9642558835514335,-0.6790206646665642
31,1.3528852474932769,1.9161609411239624,50.15,0.0349452477796606,0.059921051124465406,0.31150447155949795,-0.4838060325734394,-0.26201763467037287,-0.37291183362190616
32,1.3110946793945468,2.022344430287679,47.58,0.033539798641847925,0.05451742961315951,0.30913427666812254,-0.6203133816021078,-0.8083949882109913,-0.7143541849065496
33,1.3171461139406477,2.0672454833984375,46.58,0.03616628223306531,0.06238977488258799,0.3134986919941892,-0.3652103667307367,-0.012397125394568947,-0.18880374606265282
34,1.2719644393239702,2.0826779206593833,46.35,0.035088760058433775,0.06724826918927902,0.31174190391929835,-0.4698670857974083,0.47886068308219,0.004496798642390831
35,1.244265377521515,1.9828393459320068,48.96,0.03512640096073897,0.054514389490503856,0.3118040417258101,-0.4662111300957841,-0.8087023846797408,-0.6374567573877624
36,1.2450477268014635,1.988219936688741,48.29,0.03651199099111511,0.05979996766117554,0.31405291186251105,-0.3316326407015924,-0.2742607686669768,-0.3029467046842846
37,1.1976648781980788,1.9874385595321655,49.55,0.03364884852293055,0.05517681763156555,0.3093211806076719,-0.6097216712527401,-0.7417221689361233,-0.6757219200944318
38,0.9137578904628754,1.7158259153366089,55.1,0.035199920196091965,0.06289656368080866,0.3119252444964101,-0.45907041212126437,0.038845901489622026,-0.21011225531582117
39,0.7887992195937098,1.7872169017791748,55.0,0.03517376707166238,0.061495918045419734,0.31188215352310644,-0.4616105920457089,-0.10277783250263427,-0.2821942122741716
40,0.7557524181142146,1.8494797547658284,53.39,0.0351285059179345,0.05871360718398689,0.3118075149279004,-0.46600668148298874,-0.3841061309440271,-0.42505640621350793
41,0.7443413740518142,1.8870396614074707,53.72,0.034908891081996636,0.059578602282387386,0.3114441899108622,-0.4873372570653255,-0.296643726017844,-0.3919904915415847
42,0.7436413606818841,1.8988425731658936,53.31,0.033844024652689805,0.06717490053900914,0.309654413528923,-0.5907647589388754,0.47144214555445363,-0.05966130669221087
43,0.7284049866150837,2.022838552792867,51.55,0.034109515832478725,0.054229405363601345,0.310105078947178,-0.5649783422209553,-0.8375180359484855,-0.7012481890847204
44,0.7032704815572622,1.9759733279546101,52.14,0.034390177409307415,0.06341088466650605,0.3105782577831656,-0.5377184672128019,0.09085053180056805,-0.22343396770611693
45,0.49984479011321553,1.7600245078404744,57.02,0.03512390358681526,0.059779297591680006,0.3117999208022305,-0.46645369304928186,-0.2763507851207276,-0.3714022390850047
46,0.4023312093043814,1.7940264145533245,56.74,0.03503984051366944,0.05764383905275633,0.31166106247072317,-0.47461850453737153,-0.49227378836061597,-0.48344614644899375
47,0.3640225316796984,1.8693875869115193,56.15,0.03467640857491903,0.06093822018605647,0.31105745139788366,-0.5099176336032439,-0.15916843644049736,-0.33454303502187066
48,0.3509653274502073,1.9128687779108684,56.04,0.0342373630946522,0.07029092147682858,0.3103210315665553,-0.5525608947514329,0.7865129309565744,0.11697601810257074
