epoch,train_loss,val_loss,val_acc,Heff,M,H_raw,Hz,Mz,Psi
1,1.978106397755292,1.8325645526250203,38.93,0.9254469205619835,0.03889263021530167,0.7590468672790978,-0.5917555961401244,-0.6717893884364674,-0.6317724922882959
2,1.633221364751154,1.6119536956151326,43.3,0.9592751986302896,0.04041293921601779,0.7432547991520808,1.6248251972844618,-0.2790357980770713,0.6728946996036953
3,1.4507910584916874,1.4077951908111572,49.94,0.9560196158662028,0.04801312983457728,0.7449884222369878,1.4115047849445839,1.6843822645990014,1.5479435247717928
4,1.32055528796449,1.2918613751729329,53.82,0.9550399759824764,0.03361534460317584,0.7454982811427999,1.3473143775476706,-2.0351128118576938,-0.3438992171550116
5,1.2300146039651365,1.2708767652511597,54.71,0.9354298844468898,0.039461509820753256,0.7548061024448083,0.062373058119295416,-0.5248261675267024,-0.2312265547037035
6,1.1436013859145495,1.2330326239267986,56.66,0.9261433445507221,0.04583738517981265,0.75875952302685,-0.546122766872223,1.1223047366349121,0.28809098488134455
7,1.0816117257488018,1.1672872304916382,59.19,0.9630872355475214,0.03375460792018825,0.7411400994219912,1.874606986280631,-1.9991358047254468,-0.062264409222407946
8,1.019821320261274,1.1056968768437703,61.19,0.9350043186036577,0.04192641110278502,0.7549925984969831,0.03448807170228066,0.11195150592221183,0.07321978881224625
9,0.9678550028071111,1.12204114596049,60.27,0.9036184411619208,0.038980184087811245,0.7675326874356893,-2.022055657235312,-0.6491708959051418,-1.3356132765702269
10,0.9320366583308395,1.1089765628178914,61.37,0.9109263337848278,0.04058384981202345,0.7647934885673309,-1.5432096930500605,-0.23488309610657201,-0.8890463945783162
11,0.8940576752837823,1.087401270866394,61.81,0.9281394670423996,0.04673005212402689,0.7579292425093422,-0.4153278512267679,1.352914531860848,0.46879334031704
12,0.8573745112029874,1.0718835989634197,62.91,0.9206109644510001,0.03988305541098075,0.7610106399738104,-0.9086291719043326,-0.4159249218036074,-0.66227704685397
13,0.8231269139416364,1.015189270178477,64.89,0.9265877214996077,0.04619013839031512,0.7585755501463222,-0.5170051922811836,1.213434296395716,0.34821455205726626
14,0.7953986689752462,1.021612286567688,64.33,0.9047241431250664,0.045013581359108386,0.7671240181963803,-1.9496050959087303,0.909484903179355,-0.5200600963646876
15,0.767061387397805,1.0143742561340332,65.29,0.9464974044228937,0.04241391286774347,0.7497435149358725,0.7875667011453437,0.23789173807487704,0.5127292196101103
16,0.7425788422020114,1.0064848860104878,66.17,0.9337163412336041,0.041925853900844,0.7555537267205408,-0.04990599337728611,0.11180755948580526,0.030950783054259575
17,0.7158480250105566,1.0368504126866658,65.78,0.9456540156153778,0.03827134416257814,0.7501451192860039,0.7323040765342356,-0.8322911862502317,-0.04999355485799806
18,0.6960559171073291,0.9979204336802164,66.0,0.92697813010419,0.03806756301054044,0.7584135152313554,-0.4914238661268514,-0.8849356020056334,-0.6881797340662423
19,0.6721279548138989,1.0020999312400818,66.76,0.9186735565855284,0.04254535862535882,0.7617826804492283,-1.0355768413944255,0.2718491725284129,-0.3818638344330063
20,0.6504705937541261,1.0215781529744465,66.59,0.9595571918890612,0.03842890228076683,0.7431016376970739,1.6433026627944143,-0.7915879367267928,0.4258573630338107
21,0.6304983618308087,0.9935530424118042,67.57,0.935539126461456,0.037732442006853585,0.7547581405012235,0.06953108581533986,-0.9715100926788188,-0.4509895034317395
22,0.6122033018238691,1.0579534371693928,65.43,0.9247599122660355,0.04696089894561127,0.7593291734815488,-0.6367714669050183,1.4125510386220492,0.38788978585851547
23,0.5983327213598757,1.0357519388198853,66.23,0.9391555568358404,0.0482286379590589,0.7531491938490693,0.3064958551255494,1.7400562029904125,1.023276029057981
24,0.5771444683172264,1.0074129899342854,67.99,0.9229782831292416,0.046183025091150555,0.7600560638046274,-0.7535118140680911,1.2115966608986777,0.2290424234152933
25,0.5626793537212877,1.0064881245295207,67.65,0.9313529461492808,0.03938988760269184,0.7565708724865636,-0.2047662597085301,-0.5433289082720869,-0.3740475839903085
26,0.5520701393180963,1.034702738126119,67.67,0.9314220156124511,0.03956512116131675,0.756541370002402,-0.20024051810364185,-0.49805942077384124,-0.34914996943874155
27,0.5308422944983657,0.9903474847475687,67.81,0.920339700007345,0.03806002621107079,0.7611192253539607,-0.9264036372356985,-0.8868826437255275,-0.906643140480613
28,0.5180948583447204,1.0543326536814372,66.79,0.9265157111266384,0.04148898294461508,0.7586053957872667,-0.521723635511685,-0.001052810676990597,-0.2613882230943378
29,0.5000794283589538,1.0575310389200847,67.75,0.9284884116826485,0.04234446390698276,0.7577830602591811,-0.3924634303424875,0.21995043227937688,-0.0862564990315553
30,0.49389166096035314,1.0412441889444988,68.43,0.9576379733957326,0.04164936410889205,0.7441344104358713,1.51754684270486,0.04037973893373244,0.7789632908192962
31,0.4763372123849635,1.0618482033411663,68.48,0.925592277583172,0.04456659413109727,0.7589869907928828,-0.5822311509199107,0.7940111155720557,0.1058899823260725
32,0.4595983615335153,1.0543936093648274,67.75,0.9316098604922267,0.04562540926667629,0.7564610666309953,-0.18793207746078447,1.0675433026666847,0.43980561260295015
33,0.44875106945329785,1.0306111574172974,68.89,0.9577736470100748,0.04805148449562774,0.7440621294212991,1.5264367875941078,1.6942907311196174,1.6103637593568627
34,0.33796448458214196,1.0786016782124836,69.74,0.9422880934018556,0.0402416924091756,0.7517203043172369,0.511753727634139,-0.32327535608348407,0.09423918577532744
35,0.29034021359925366,1.1439430316289265,69.53,0.9299262150098473,0.03845480536353724,0.7571773693052001,-0.29825209527673047,-0.7848961860664582,-0.5415741406715944
36,0.2705671293090801,1.2189452250798543,69.29,0.9448260878054384,0.03779425847120021,0.7505366017079474,0.6780545259615445,-0.95554055076068,-0.13874301239956777
37,0.24706229856427836,1.240372935930888,69.0,0.9443492362598205,0.037958307883417974,0.7507608632850153,0.6468090698612576,-0.9131603533044215,-0.13317564172158192
