epoch,train_loss,val_loss,val_acc,Heff,M,H_raw,Hz,Mz,Psi
1,1.999104445077935,1.6673718690872192,39.92,0.4111122905071876,0.03244924015066344,0.5,0.32791291789197646,-1.2095925465818926,-0.4408398143449581
2,1.6178385676169882,1.5230907599131267,45.7,0.4111122905071876,0.03139190601205406,0.5,0.32791291789197646,-1.573145531926211,-0.6226163070171173
3,1.4251061252185278,1.4280955791473389,49.22,0.4111122905071876,0.03815342574653597,0.5,0.32791291789197646,0.7517303943996458,0.5398216561458111
4,1.3071381899775292,1.346547802289327,52.09,0.4111122905071876,0.02911004169522545,0.5,0.32791291789197646,-2.357740064762154,-1.0149135734350887
5,1.215339874734684,1.2580467462539673,54.95,0.4111122905071876,0.03656305214865352,0.5,0.32791291789197646,0.2048975170621282,0.2664052174770523
6,1.144532254764012,1.2277179956436157,55.55,0.4111122905071876,0.03753714671262707,0.5,0.32791291789197646,0.5398294688536607,0.43387119337281854
7,1.0837100981449594,1.1828999121983845,58.43,0.4111122905071876,0.03447111578355925,0.5,0.32791291789197646,-0.5143923298358705,-0.093239705971947
8,1.0201367960900676,1.1169603665669758,60.52,0.4111122905071876,0.0393971963689375,0.5,0.32791291789197646,1.179387561936437,0.7536502399142067
9,0.9664632702360347,1.1177269617716472,61.04,0.4111122905071876,0.03833344565754042,0.5,0.32791291789197646,0.8136283069679119,0.5707706124299442
10,0.9287825324097458,1.1066349347432454,61.3,0.4111122905071876,0.03725798557012155,0.5,0.32791291789197646,0.443842908840102,0.38587791336603927
11,0.8892856355832548,1.0609619617462158,63.32,0.4111122905071876,0.03179914598058443,0.5,0.32791291789197646,-1.433120443447121,-0.5526037627775723
12,0.8454284728789816,1.046282211939494,63.56,0.4111122905071876,0.039022891140639115,0.5,0.32791291789197646,1.0506867300907543,0.6892998239913654
13,0.8193624147347042,1.0253929297129314,64.3,0.4111122905071876,0.0410918070206672,0.5,0.32791291789197646,1.7620612304920493,1.0449870741920129
14,0.7880877371953459,1.0213100512822468,65.29,0.4111122905071876,0.03780057229172635,0.5,0.32791291789197646,0.6304055244263641,0.4791592211591703
15,0.7551424582393802,1.0111955801645915,65.55,0.4111122905071876,0.03525600656892711,0.5,0.32791291789197646,-0.24451606483128943,0.041698426530343516
16,0.7339721583590215,1.0008574724197388,65.55,0.4111122905071876,0.03710785047758631,0.5,0.32791291789197646,0.39222057007033617,0.36006674398115635
17,0.70971045688707,1.0666751464207966,64.22,0.4111122905071876,0.03657609768711901,0.5,0.32791291789197646,0.2093830853242019,0.2686480016080892
18,0.6879430863322044,1.0167115132013957,65.85,0.4111122905071876,0.03816658727997934,0.5,0.32791291789197646,0.7562558462888089,0.5420843820903927
19,0.6716322248079338,0.9863953590393066,67.14,0.4111122905071876,0.03225044424901043,0.5,0.32791291789197646,-1.2779463818370558,-0.4750167319725397
20,0.6413752010890416,1.0077067017555237,66.59,0.4111122905071876,0.03778778604492271,0.5,0.32791291789197646,0.6260091108168246,0.4769610143544005
21,0.6269987189039892,0.9760160446166992,67.73,0.4111122905071876,0.03490640906877125,0.5,0.32791291789197646,-0.3647214097733669,-0.01840424594069523
22,0.6150990323144563,1.0381245613098145,66.75,0.4111122905071876,0.03408209050137038,0.5,0.32791291789197646,-0.6481544940843388,-0.16012078809618116
23,0.5895713823182243,0.978447675704956,67.8,0.4111122905071876,0.04140889756452056,0.5,0.32791291789197646,1.8710894077094817,1.0995011628007292
24,0.5746996235482547,0.9869882067044576,67.89,0.4111122905071876,0.03691764873191754,0.5,0.32791291789197646,0.3268217430292197,0.32736733046059807
25,0.5555340060774161,0.9889041781425476,67.86,0.4111122905071876,0.036290200211191344,0.5,0.32791291789197646,0.11108030942725544,0.21949661365961595
26,0.5499433011424785,1.011064887046814,67.46,0.4111122905071876,0.03398565122338322,0.5,0.32791291789197646,-0.6813141038391078,-0.1767005929735657
27,0.5254213721776495,1.048583745956421,67.01,0.4111122905071876,0.03279494355234602,0.5,0.32791291789197646,-1.090726145568218,-0.3814066138381208
28,0.4257055724761924,1.0203921794891357,69.22,0.4111122905071876,0.036354900821927764,0.5,0.32791291789197646,0.13332691939462404,0.23061991864330025
29,0.36899745920482946,1.0742408434549968,69.02,0.4111122905071876,0.036541140431816554,0.5,0.32791291789197646,0.19736340861030532,0.26263816325114087
30,0.35499018673994104,1.0663501818974812,69.33,0.4111122905071876,0.03256164460415653,0.5,0.32791291789197646,-1.1709434827323537,-0.42151528242018865
31,0.3313171757119043,1.1675969362258911,68.7,0.4111122905071876,0.03761411141643472,0.5,0.32791291789197646,0.5662929554788189,0.4471029366853977
