epoch,train_loss,val_loss,val_acc,Heff,M,H_raw,Hz,Mz,Psi
1,6.615037961881988,247.5117441813151,0.95,,0.08097074378071686,,,0.3395568950283472,
2,4.932963960024775,4.576710383097331,2.13,,0.10986687636079338,,,1.981546898162433,
3,4.717374066917264,4.4382500648498535,2.75,,0.09446683038500843,,,1.1064567292628396,
4,4.415041276386806,4.200496991475423,5.01,,0.07604832860601708,,,0.0598462283592243,
5,4.200643193965056,4.277762254079183,6.35,,0.07228527285220865,,,-0.153985152427349,
6,4.078557170167262,3.9950366814931235,7.94,,0.08868759537408516,,,0.7780582459224995,
7,3.948720528154957,3.8730180263519287,9.29,,0.07672703884399479,,,0.0984131688553562,
8,3.847391831631563,3.858083486557007,9.51,0.07285727638522466,0.09579722296099931,0.35668326703871955,0.11704791143322116,1.1820547804541954,0.6495513459437083
9,3.734069420366871,3.637415647506714,14.0,,0.10233615352299819,,,1.553622102975169,
10,3.594210865546246,3.5065089066823325,15.59,,0.07933993044193431,,,0.24688777427877798,
11,3.4659512626881503,3.431863228480021,17.35,,0.09092973336977696,,,0.9054651978518182,
12,3.370137280347396,3.3550670941670737,18.39,0.08728096533033605,0.08783665467020876,0.3687326918010881,0.6613981059803812,0.7297045042875965,0.6955513051339888
13,3.275781594977087,3.2274255752563477,21.68,0.09681624435973314,0.09530809701688939,0.3758513892802702,1.0212596514190038,1.1542607527144497,1.0877602020667267
14,3.1883430310658047,3.1736653645833335,22.05,0.11764626409882295,0.10197525249601666,0.38967230007529274,1.8073848473064107,1.5331143109105285,1.6702495791084697
15,3.114757700842254,3.0556755860646567,24.17,0.09785429021540609,0.08995021825096233,0.3765925041719649,1.0604355145171855,0.8498053607246433,0.9551204376209144
16,3.037787906977595,3.0695017178853354,25.07,0.09122301013008377,0.08253175159124655,0.3717467975251034,0.8101709242117104,0.428259395703861,0.6192151599577858
17,2.968029635293143,2.953056971232096,26.74,0.10874868764406953,0.09054704206954378,0.3840218275691967,1.4715902047170872,0.8837191981915552,1.1776547014543213
18,2.906168061859754,2.9283337593078613,26.95,0.08286838248905995,0.08123334850141974,0.3652275762051172,0.49486717639331396,0.35447911082919925,0.42467314361125663
19,2.846198157388337,2.9070807298024497,27.3,0.10251259249956271,0.09650219149081805,0.3798443604381014,1.2362398988386856,1.2221138186413552,1.2291768587400203
20,2.7905615884430555,2.8624515533447266,28.89,0.09750556838880232,0.08955626151581592,0.37634422515300225,1.0472747485801928,0.8274192154858244,0.9373469820330086
21,2.7402610876122298,2.768956422805786,29.85,0.1023426120548665,0.10340109306519196,0.3797277535154829,1.2298248348081378,1.614136086200385,1.4219804605042614
22,2.6845469377478777,2.8133815924326577,30.06,0.09392886238737817,0.10505205095310109,0.37375654721534823,0.9122898209987421,1.707949898136286,1.310119859567514
23,2.6372653586523875,2.7511735757191977,30.85,0.08930177082680109,0.08357684342080884,0.3702909945809756,0.7376633297611217,0.4876455551403516,0.6126544424507366
24,2.5821235423185387,2.744223435719808,30.83,0.09457797205220352,0.08655728749048126,0.3742318604245709,0.9367872275689161,0.6570059134423006,0.7968965705056084
25,2.5390587169296888,2.6374794642130532,32.87,0.09525867472272911,0.0708309869007987,0.3747275544773304,0.9624769545548109,-0.23662330434252676,0.36292682510614205
26,2.4922567849256554,2.696140686670939,31.83,0.09474350152500895,0.08277520321338522,0.3743526584959004,0.9430343118666862,0.44209325837356944,0.6925637851201278
27,2.4419102595776927,2.588491439819336,33.91,0.060772869389098066,0.06747708737748338,0.3449964341674316,-0.33901775417849433,-0.42720484578371504,-0.3831112999811047
28,2.3879189466943544,2.5202823479970298,35.84,0.11077682481664577,0.08782240830567176,0.3853403489509679,1.5481321260425878,0.7288949707596774,1.1385135484011326
29,2.3468568349371153,2.544466495513916,35.17,0.09435639956860903,0.0686606035751502,0.37406990294301984,0.9284250793688306,-0.3599528784233465,0.28423610047274206
30,2.325454570809189,2.5067596435546875,36.08,0.08894012987230089,0.08087712313732497,0.37001419346362735,0.724014995781684,0.3342370080119626,0.5291260018968234
31,2.261661602526295,2.4548096656799316,37.11,0.0918974584243499,0.08612191794473201,0.3722521002891584,0.8356246109622282,0.6322665321493798,0.733945571555804
32,2.212220795300542,2.424366553624471,37.81,0.08318714615576311,0.08152528934319708,0.3654857108605518,0.5068973210147594,0.37106831848100347,0.43898281974788145
33,2.1750178920979404,2.3963335355122886,38.37,0.052729665250424045,0.07662790964193578,0.3361099502289627,-0.6425683752665666,0.09278026423227237,-0.27489405551714713
34,2.1538253852299283,2.383915821711222,38.48,0.05081389693140453,0.06369004927983034,0.333828806420389,-0.714869494705156,-0.6423989960943916,-0.6786342453997738
35,2.0938883350819957,2.523159980773926,36.0,0.10441434942040957,0.10980950730534975,0.3811387958860017,1.308012227941447,1.9782869665689349,1.6431495972551908
36,2.0638852557357477,2.4690568447113037,36.66,0.03903133628880054,0.05651224691898842,0.31796260557328004,-1.1595434752986593,-1.0502694849327792,-1.1049064801157193
37,2.021960354581171,2.372592051823934,38.82,0.03251250118499386,0.05112795438746214,0.3073476378153295,-1.405564390647137,-1.3562258092338166,-1.3808950999404768
38,1.9823128167463808,2.4300382137298584,37.66,0.032115496579586594,0.04792313162377092,0.30664424846816307,-1.4205473492378244,-1.538336232669021,-1.4794417909534228
39,1.9613406560858901,2.367692232131958,39.12,0.038623869674214426,0.0532428274919748,0.3173450426649751,-1.17492127024179,-1.2360505405924607,-1.2054859054171252
40,1.947379582998704,2.411921819051107,38.21,0.04551412561230586,0.054890376397821176,0.3271220512440244,-0.9148829281329897,-1.1424304402009124,-1.028656684166951
41,1.8874640695902767,2.2332142194112143,41.9,0.03413705242294842,0.053708050080666585,0.3101516504492382,-1.3442538073561598,-1.2096147939489545,-1.2769343006525573
42,1.8406900325599982,2.255984385808309,41.05,0.0605664180705601,0.05611156988913828,0.3447808263139356,-0.3468092294271857,-1.073037503306041,-0.7099233663666134
43,1.812250362367046,2.3714613119761148,39.47,0.057457509676943484,0.06900205534184148,0.3414586070034978,-0.46413946965453656,-0.3405502685444692,-0.40234486909950284
44,1.7983099891214955,2.331191619237264,40.28,0.05180847627663909,0.06313097253264258,0.3350218254760075,-0.6773340582345492,-0.6741678989855686,-0.6757509786100588
45,1.7572014550773465,2.251518726348877,41.67,0.034003368600181896,0.05092548762230016,0.3099252562317057,-1.349299036437825,-1.3677307538294852,-1.3585148951336552
46,1.7182569856546364,2.2822800477345786,41.62,0.04598048207907558,0.06296368966554579,0.32773769680188547,-0.8972826294590179,-0.6836735584265804,-0.7904780939427991
47,1.6843453645706177,2.43540096282959,39.09,0.04806694570152275,0.060334379714496456,0.3304296762531164,-0.8185394672127445,-0.8330811181683534,-0.825810292690549
48,1.4059719625784426,2.0122907956441245,47.93,0.06108505876013757,0.0592893969960918,0.3453213297809242,-0.32723572355459446,-0.8924610774869018,-0.6098484005207482
49,1.2759920431643117,2.0622626145680747,47.35,0.05223736396441249,0.05873655913804143,0.33553041760334956,-0.661147831731276,-0.9238754625696532,-0.7925116471504646
50,1.2302373890974083,2.0933891932169595,46.97,0.06152062019493134,0.05504991468414072,0.3457723482434485,-0.3107976297583754,-1.1333648577902595,-0.7220812437743175
51,1.2084071745677871,2.112170457839966,46.31,0.06538232256995753,0.05926211665733539,0.3496606631609754,-0.16505693560390206,-0.8940112518362202,-0.5295340937200611
52,1.187758275440761,2.1711038748423257,45.96,0.08582408436078415,0.06805978139076849,0.3675913623613856,0.6064154006388033,-0.3940939184978987,0.10616074107045229
53,1.1775983353050388,2.221918980280558,45.6,0.034437713784126384,0.05314291472375788,0.31065807535145407,-1.3329068439633096,-1.2417279704749202,-1.287317407219115
54,1.1432008743286133,2.2112738291422525,45.21,0.035293524981314224,0.05673177183399808,0.31207924880567645,-1.3006085190716923,-1.0377952302938296,-1.169201874682761
55,0.8856956241082172,2.075031797091166,48.8,0.04733281143287039,0.05013739563152609,0.32949383388678244,-0.8462457033556208,-1.4125131885312585,-1.1293794459434396
56,0.7500007736439608,2.117702007293701,48.92,0.045991031446528934,0.05752041295097769,0.3277515625922628,-0.8968844962042428,-0.9929815921174231,-0.944933044160833
57,0.7058347025696112,2.1402029991149902,49.13,0.039049088414565454,0.05825512080392687,0.3179893867754766,-1.158873509858436,-0.9512326505791896,-1.0550530802188127
58,0.6643621696501362,2.198378245035807,48.71,0.036954129193103605,0.055958110134334084,0.3147552662071156,-1.237937296113868,-1.0817576800485034,-1.1598474880811858
